,words,vectors,cluster,cluster_value,closeness_score,sentiment_coeff
226,half,"[ 0.10796469 -0.00969441  0.04345138 -0.135861    0.10408653 -0.1034866
  0.10457681  0.01144933  0.04082675 -0.04497498 -0.17187668 -0.07257907
 -0.17330647 -0.00578427 -0.02082064  0.13102734 -0.04501152 -0.10603429
 -0.16013253  0.04546618 -0.06511879 -0.06627858 -0.00954106 -0.16582164
  0.02329293 -0.00944641 -0.10471833  0.0740486   0.06922477  0.16897234
  0.15735237  0.17398797 -0.1514593   0.00760968 -0.17761707  0.00325366
 -0.02252704  0.15506311  0.08196531 -0.16211072 -0.07793342 -0.07525416
  0.05449437 -0.08671737 -0.02238882 -0.15208502  0.12237737 -0.05654476
  0.0648324  -0.09277185  0.08063845 -0.00770895  0.10912669  0.05040202
  0.16908047  0.11960955  0.15350181  0.16211364  0.16489288  0.10263611
  0.09020607  0.09797316 -0.09036686 -0.05209767 -0.01233863  0.07364356
 -0.0987912  -0.08951968 -0.07890433  0.17439373  0.09431581  0.08213315
  0.09364203 -0.01270448  0.09845946 -0.16097893  0.03911233 -0.04207973
  0.07382233  0.09580063  0.05272111  0.1379413   0.00056568 -0.1264949
 -0.13290226 -0.08253983  0.08948932 -0.09700909  0.13416436  0.10153036
  0.01675395 -0.01020281 -0.0785768   0.12493268 -0.1246266   0.09059913
 -0.04906321  0.0240828  -0.03989349  0.02891918]",[1],-1,0.994426325829862,-0.994426325829862
227,open,"[ 0.0375418  -0.03039142 -0.12110645  0.13000903 -0.15031277  0.02681762
 -0.17188834  0.04493197 -0.10762897 -0.12594555 -0.13046212  0.04001024
 -0.14096858  0.16933556 -0.04730348 -0.16048335  0.0945464  -0.00500381
  0.03146369 -0.09289291 -0.10579157  0.08837811  0.00886545  0.00180314
  0.08786628 -0.06661303 -0.15988337  0.06117669  0.04940701  0.03929522
 -0.07842992 -0.08125969  0.04062837  0.11140891 -0.13232243  0.04649684
 -0.11742358 -0.05973546  0.08607925  0.03465683  0.02528001  0.04638572
  0.10785067 -0.07378601  0.17534938  0.06251895 -0.12999646 -0.11954765
  0.03528183 -0.14541559 -0.057888    0.06048054 -0.10603657  0.01042613
 -0.1622846   0.11772206  0.09267961 -0.08384312 -0.09448156  0.04337553
 -0.04382844  0.09021424 -0.10239239 -0.02482715  0.06972768  0.15714382
 -0.16921495 -0.04862726 -0.09491952  0.12528126 -0.04754956  0.16745532
 -0.1351722   0.03404955  0.03167741 -0.01080562 -0.12555487 -0.08750613
  0.09814234 -0.00601578  0.14056364  0.01192942 -0.1326273   0.00690245
  0.16343862  0.17339388  0.01399665 -0.14425963 -0.10660598  0.00451826
 -0.04860105 -0.02419559  0.00146804 -0.11531071 -0.15309472  0.09866058
  0.11931033 -0.12686516  0.11120721 -0.17541225]",[0],1,1.0089733779881074,1.0089733779881074
228,show,"[ 0.04590978 -0.04592641 -0.16193594  0.09935653 -0.04445403 -0.14238417
 -0.05803068  0.17448288 -0.05341134 -0.00270692 -0.05837254  0.16351062
  0.08349269 -0.02188909  0.11104356  0.02292862 -0.10958607 -0.15863259
  0.15990545  0.02313207  0.08058974 -0.04475133  0.03270243  0.01890664
  0.09503923 -0.01029757 -0.10953315 -0.13746433  0.00561628 -0.09430962
 -0.14608079 -0.02021157 -0.0241835  -0.07843772  0.11185259  0.07829348
 -0.08868388 -0.0531968   0.0980397  -0.08626084 -0.13732764 -0.06677521
  0.04744851  0.17054863 -0.14989983 -0.1345012  -0.1283083  -0.03833695
  0.16361287  0.12427463  0.10237393 -0.16924907  0.11746778 -0.10032592
 -0.1007397   0.13823158  0.16380931 -0.00864381 -0.0674419   0.07638111
  0.14596896  0.14809904 -0.05624609  0.12360997  0.0007962   0.09403578
 -0.00786212 -0.08302106 -0.15015514  0.1560897   0.08485886  0.0946306
 -0.04440001 -0.11133943  0.0772047   0.08472698  0.15686624 -0.03595316
 -0.10056651 -0.09855361  0.15746814 -0.02555456  0.00934518  0.02502283
 -0.06165373 -0.17217357 -0.00944494  0.13091803  0.10961764  0.09446969
 -0.03544991 -0.11877836  0.00962615 -0.09448568  0.09295742  0.04125407
 -0.11580359 -0.0764653  -0.02889483  0.04477691]",[1],-1,1.0210788074413413,-1.0210788074413413
229,//t,"[-0.00679225  0.13234282 -0.04150325  0.07534283 -0.04127574 -0.05326327
 -0.03278384  0.09648507 -0.12694634 -0.01742996 -0.0416129  -0.0240146
 -0.05527826 -0.15793534  0.07428841  0.07940191  0.14680205  0.07493408
 -0.162956   -0.07840099  0.05497239  0.10147605 -0.1356565   0.17358607
 -0.13016544  0.1449605  -0.05997555  0.15452114 -0.16623728  0.10594244
  0.10063754 -0.08958042  0.06671347  0.13860571 -0.10140151  0.13620079
  0.14445359 -0.05303909 -0.07043815  0.09137834  0.10133341 -0.1496336
 -0.02715286 -0.11928639  0.01059412 -0.09355459  0.11937702 -0.01120134
  0.10284439 -0.08588298 -0.02492462 -0.10472599 -0.08753415 -0.17224523
 -0.1472584  -0.14698695 -0.08991842 -0.04837384  0.0597284  -0.00027547
 -0.03764034 -0.10165057 -0.0783864  -0.12167779 -0.0263673  -0.12266
 -0.16225865  0.04777458 -0.10206939  0.1168296  -0.11396185  0.1408295
  0.12177097  0.0432348  -0.15912937 -0.03007904  0.14886492 -0.05021793
  0.00742295 -0.03724037  0.07442373 -0.03881576 -0.07527413  0.07767574
  0.04362987  0.11857046  0.14677788  0.09275541 -0.0326601  -0.11491062
 -0.12686206 -0.03205153 -0.03068093  0.04149545  0.07846408 -0.1073044
 -0.0845214  -0.17540465  0.12033936 -0.03054399]",[1],-1,1.006608304811461,-1.006608304811461
230,top,"[ 0.16090408 -0.07588203  0.1675681   0.15225907  0.12226284 -0.01472983
 -0.08056969 -0.12056933  0.09642195  0.12006426 -0.02480797 -0.13719615
 -0.1296066  -0.07873885 -0.1241378  -0.01153255 -0.00488766 -0.11082813
 -0.13005891 -0.00924282  0.14762494  0.06051594  0.1627887  -0.13860543
  0.01999565 -0.13234618  0.06351803  0.10025498 -0.0766945   0.1331643
  0.07744248 -0.05623304 -0.15441607  0.09663902  0.03094177 -0.15773305
  0.0802142  -0.11068685 -0.01770839  0.13166867  0.03559756  0.02085394
  0.06556588 -0.04363539  0.05251623  0.06685535  0.07850883  0.08896971
  0.0798633   0.05825708  0.15601148  0.04435009  0.00277525  0.08959982
 -0.02161995 -0.05572434 -0.12369627 -0.04674669  0.03935126 -0.16102743
 -0.00177203  0.1517526   0.1469318  -0.10758629 -0.05632459  0.01925219
 -0.14726084  0.1360879   0.06601147 -0.0709792   0.12806804 -0.1451896
  0.07172991  0.15936401  0.16597916  0.11773586 -0.07468349  0.04657551
 -0.06635286  0.09130327 -0.04325363  0.03869912  0.09601887 -0.0519215
 -0.02501239  0.04047321  0.00953524  0.14190282 -0.06680789 -0.13051768
  0.0150544  -0.0295346  -0.0267331   0.17313108  0.08285563  0.17114253
  0.09537493 -0.14872696 -0.05506521 -0.12653264]",[1],-1,1.011647541603966,-1.011647541603966
231,content,"[ 0.00596247  0.04779202 -0.12596011 -0.09503988  0.02438256 -0.10021311
  0.09468052  0.10594171  0.12749617  0.11147191 -0.01949663 -0.07645787
 -0.10918541  0.16435471 -0.01340725  0.04837667 -0.12645271 -0.027974
  0.0463931   0.11494321  0.06052895 -0.07834986  0.124311    0.15103813
 -0.00315676  0.12208506  0.07880072  0.16154252  0.0042622   0.07084023
  0.05432332 -0.06985065 -0.07310186  0.10311137 -0.12307137 -0.07013442
 -0.15713166 -0.02551128  0.02632032  0.06284831 -0.00781342 -0.13764651
  0.09108943  0.1342386  -0.03572454  0.14814821  0.13680576  0.14478643
 -0.02583361  0.11795232  0.03034558  0.01810909  0.15835784 -0.08674683
 -0.09892363 -0.1453422   0.12957732 -0.14641926 -0.11706191 -0.01087413
 -0.13431518  0.03352143  0.16439064 -0.14945216 -0.09776649  0.06204746
  0.009595    0.06682827  0.13842101  0.04946597 -0.06649992 -0.02498664
  0.13673264 -0.00261501  0.02554013  0.13448825 -0.14173831 -0.05678663
  0.0237168  -0.01945393 -0.16079868  0.0862449   0.09980318 -0.06096626
 -0.01776141 -0.08120141 -0.13076733  0.11127845  0.1518895  -0.08985685
  0.12279449  0.03715966  0.07184539  0.13862884 -0.1260559  -0.10792347
  0.1372757   0.15843037  0.0272964   0.13130464]",[0],1,0.9983672946465999,0.9983672946465999
232,truth,"[ 0.06253075  0.02107481  0.05446322  0.08260746  0.15770762  0.06000734
  0.0906011  -0.16797082  0.05671443 -0.00550718  0.16189647  0.1607053
 -0.15450396 -0.01912448 -0.00411455 -0.06415321  0.11942717  0.05193171
 -0.09039818 -0.06572527  0.07747003  0.07932382 -0.11981083 -0.08330218
  0.09057676 -0.07210489 -0.10945652 -0.02772791 -0.05502437  0.14041117
 -0.04874178 -0.09896672 -0.09041193  0.09482162 -0.16725951  0.07037752
  0.12791555 -0.01555504  0.07973942  0.0459812  -0.16456498 -0.14350243
 -0.0860469   0.04724627  0.12059017 -0.15935561 -0.04109544 -0.05389147
  0.13493791  0.10720412 -0.00983689  0.10256194  0.14252877  0.05217716
  0.15293872  0.11740637  0.17518793  0.05617734  0.08009516  0.0688613
  0.1726428   0.02226333  0.11261557  0.07412223 -0.078111   -0.12458758
  0.11688564  0.07752479  0.02662864 -0.11539306  0.10368442 -0.08213444
  0.16417618 -0.10865536 -0.12891495  0.05924379 -0.00340599 -0.00788268
 -0.0118391  -0.13148995  0.17154007  0.1246203  -0.14302748  0.03097249
  0.12558743 -0.00611562  0.0603878  -0.13823523 -0.01516777 -0.11689423
  0.0074929  -0.11717131 -0.09046307 -0.10628337 -0.1480632   0.07418557
 -0.06837384 -0.06933398 -0.03822576 -0.05005401]",[1],-1,0.9953772695113715,-0.9953772695113715
233,zero,"[ 0.07744694  0.04892072  0.17398308  0.07130498 -0.11174243 -0.09027431
  0.04684568 -0.07091109  0.00277658 -0.0501673   0.00637256 -0.17822312
  0.05901995 -0.12552981 -0.15518744 -0.00376448  0.08457166 -0.04913149
 -0.0348703  -0.14161082  0.06393514  0.10985421 -0.1544978  -0.15306331
 -0.14892648  0.007478    0.0666367   0.03960291  0.16776174 -0.08631741
 -0.12117243  0.13276958  0.09462056  0.15479364  0.07635564 -0.13697055
 -0.14661829 -0.16637106 -0.12015093 -0.15794607  0.06503183  0.07890669
 -0.14613974 -0.12662402  0.12944305 -0.10271073 -0.01247707 -0.07967333
  0.0394543   0.08647612  0.04326179  0.1194532  -0.11206    -0.08129001
 -0.14538297 -0.13780761  0.16721334  0.0146747  -0.0563107  -0.05197682
  0.01538842  0.01444453  0.07593227  0.10233975 -0.02194113  0.09076539
  0.06679792  0.00623328 -0.08076637  0.15095732  0.10458529 -0.13013265
 -0.10158265  0.05058686 -0.07230172  0.02640003 -0.02150233 -0.05011566
 -0.13419631 -0.01928893  0.00897399  0.10112213  0.01492082 -0.09355798
  0.11625854  0.03730004 -0.09854613 -0.10458018 -0.08911795 -0.02045385
 -0.07498632 -0.10701407 -0.11268004 -0.11416624 -0.14898033 -0.06346049
  0.1556631   0.12437137 -0.03132867  0.11790519]",[1],-1,1.001437613343772,-1.001437613343772
234,5,"[ 0.16654795  0.13857949 -0.03316144  0.05770569  0.04304854  0.05907408
 -0.05476513  0.12464453  0.02195344 -0.11921747 -0.16705488 -0.14999941
 -0.01102526 -0.00212516  0.05214554 -0.1490688   0.06572109  0.04069774
  0.07822194 -0.15568128 -0.15604313 -0.02283025 -0.06944034  0.1703854
  0.01491798 -0.11238883  0.11058478  0.07109042  0.10265528 -0.00886016
  0.01724277  0.11412902 -0.1318994   0.03036801 -0.05919291  0.06488874
  0.04448638  0.0386727  -0.06634163 -0.15109016  0.02977238 -0.04350338
  0.06887303  0.1737404   0.06603635  0.18125126  0.12095788  0.14064483
 -0.0751391   0.01466799  0.0810632   0.14272256  0.08585282  0.04163279
  0.10047609 -0.00386701  0.13921352  0.07555281 -0.00493907  0.03558338
  0.15274538  0.12894316 -0.0470534   0.01619913 -0.03300106 -0.1685612
  0.06403483 -0.1664329  -0.14221543 -0.07616266  0.14780012 -0.06966203
 -0.03041512  0.02530497 -0.05722135  0.15759781  0.09735828 -0.00029327
 -0.08717991 -0.04941933  0.07698116 -0.10784216  0.15233268 -0.0923617
 -0.0680363   0.14374222 -0.12020718  0.08202367  0.10515469  0.06852805
  0.06273536  0.12336275  0.00775458  0.17772633 -0.13352537 -0.11525571
  0.01042469  0.11003274 -0.15688156 -0.07120533]",[1],-1,1.001567528728461,-1.001567528728461
235,trying,"[ 0.03285565  0.11015686 -0.14236106 -0.11914608 -0.12054025  0.07449229
 -0.170707   -0.13002568  0.13858388 -0.16241284  0.16741885 -0.09769916
 -0.09081366  0.009575   -0.06556913  0.00027612  0.12137235 -0.02282461
 -0.16241649 -0.03370637  0.10727453  0.17255618  0.0299599   0.12403337
  0.02624411  0.11534055  0.10615356 -0.09067921  0.02020487 -0.1723691
 -0.01957874  0.1372958  -0.08551728 -0.03051895  0.05097951  0.13835001
 -0.06358831 -0.0643656  -0.01410407  0.1614603  -0.14642812  0.13883708
  0.14597687  0.01862591 -0.05027889 -0.07150879  0.16501123 -0.07238594
 -0.11697521 -0.13250847 -0.0501588   0.0270657   0.16430312  0.16465455
 -0.0039558   0.03845391 -0.16379793 -0.07206192 -0.10774586  0.12884422
 -0.03040259 -0.02630989  0.05845686 -0.10658304  0.06090479  0.03176321
  0.12353574  0.03926471  0.01275041 -0.07922283 -0.02638468 -0.02069124
 -0.13237238  0.08831963 -0.07549151 -0.02405662 -0.0653987   0.04299641
 -0.04188175 -0.071015   -0.0354043   0.10824168  0.08632475 -0.11549234
 -0.15174645 -0.11225833 -0.05587353  0.12889172  0.08031525  0.04701873
 -0.02926206 -0.14963092 -0.12438118  0.11187565  0.07291641  0.02494532
  0.14923245  0.06464653 -0.03803688  0.13088763]",[1],-1,0.9941805331655786,-0.9941805331655786
236,north_america,"[ 0.1283636   0.0758207  -0.10628637 -0.01830428  0.11676902  0.14115441
 -0.14308664  0.07894414 -0.09269435  0.02395435  0.00771085  0.1491556
  0.03198655  0.12455821  0.08998062 -0.09187341 -0.14886051 -0.16532783
 -0.02401515 -0.01532937  0.1148975  -0.07622396  0.07399587 -0.08235323
 -0.1306452   0.07677337  0.06831067 -0.09579822  0.11690127 -0.03659787
  0.10396357 -0.11825253 -0.04775719 -0.07370919  0.10734627  0.02007709
 -0.14421439  0.06510095 -0.11550221 -0.01151592  0.08444034 -0.04761866
 -0.03556843  0.16891925 -0.09535136 -0.07578985  0.00295223  0.04415781
 -0.10929374  0.05181435 -0.05708482 -0.01759052  0.08414505 -0.08853655
  0.14565629 -0.15502492  0.07211161 -0.04292047  0.15292883 -0.03384526
  0.15454061  0.16179922 -0.08864133 -0.06086621 -0.05461986  0.16766377
 -0.14816004  0.0674684  -0.1453545  -0.03510479 -0.08018081 -0.08070128
 -0.09763271 -0.10172113  0.13137211 -0.08424817  0.14515944  0.12396432
 -0.13287413  0.08069021  0.0044961   0.04251392 -0.11796112 -0.0372062
 -0.01980562  0.0669049  -0.02208287  0.14427142  0.1747284  -0.1673275
 -0.01834652  0.04969659  0.1313508  -0.12184554  0.07744469  0.16802974
  0.00391475  0.00174307  0.10669094  0.1316897 ]",[1],-1,1.0223506973492562,-1.0223506973492562
237,engines,"[ 0.01845101 -0.08251644  0.03138395  0.05704766 -0.02545639  0.11650569
  0.04034205 -0.1660945  -0.01951559 -0.0339139  -0.04687214 -0.01163088
 -0.11004163 -0.12113014 -0.00445175 -0.14733952 -0.14340541  0.14652242
 -0.04366307  0.14990436  0.09088956  0.00253807  0.0812941  -0.15099047
  0.12008112  0.1401424   0.15176643 -0.10320006 -0.04825193 -0.14830796
  0.08916209 -0.10217281  0.14611483 -0.11202585  0.0767784  -0.11221654
  0.04796991 -0.04274989  0.04319053 -0.0493909  -0.13284382 -0.08203572
  0.03997901 -0.12426489 -0.16302817 -0.04050579  0.01985724 -0.0877663
 -0.15963276 -0.01904397 -0.12297273  0.08395698 -0.03686203  0.00112367
 -0.16626455  0.06721469 -0.11980433  0.12094487 -0.01986844 -0.05062356
 -0.03296019  0.08762495 -0.1783084  -0.09420228  0.03696174 -0.11503036
  0.05286317 -0.08727824  0.05294614  0.17689742 -0.13170233  0.16748704
  0.13169108  0.01697886  0.00564951  0.08919346  0.16329236 -0.03118862
 -0.11886428  0.01639269 -0.12183961 -0.17203939  0.01072453  0.04848871
 -0.0181516  -0.11846978 -0.14689815 -0.01579942  0.17320353  0.00755828
 -0.09624188  0.08358556 -0.09440935 -0.00243036 -0.1339403  -0.0411121
 -0.03191848  0.13638872 -0.16450797 -0.00060289]",[0],1,0.9994115827113117,0.9994115827113117
238,per,"[-0.12591192  0.03892582 -0.02793903  0.11629765  0.12035097  0.00575775
 -0.14620627 -0.15861511 -0.03139584  0.08278143  0.01507789  0.05548666
  0.1276527  -0.13494352  0.10859706 -0.14860223  0.06368625  0.09796353
 -0.06643086  0.02320735  0.00510501  0.11070827 -0.08450036  0.11384161
  0.15329364 -0.07120617 -0.09936224  0.13707182 -0.09928354  0.00799009
 -0.11411641 -0.06237431  0.17399631  0.15335014 -0.13311708 -0.15605131
 -0.13990852  0.07002193 -0.09014925 -0.16262065 -0.07877156  0.13856243
  0.14358728 -0.04403588  0.00131326 -0.17215107 -0.11465299  0.01468576
  0.08720431 -0.07596415 -0.01949665 -0.04422693 -0.0175125   0.00831511
  0.00352864  0.0125232  -0.03328411 -0.02243355 -0.10887744  0.0637371
 -0.13764174 -0.1442193  -0.07888528 -0.07194238 -0.07798405 -0.16787332
 -0.03207698  0.15678321 -0.08550515 -0.06604142 -0.05689459 -0.02305513
 -0.06230672 -0.06470841 -0.0409363   0.02585341 -0.15514669 -0.12548861
 -0.07352193  0.11407775 -0.02269679 -0.0295762   0.16874444  0.13347988
 -0.05671513 -0.13969369 -0.05935158  0.1653248  -0.08299827  0.0072827
  0.08429255 -0.08142924 -0.13533784  0.07937903  0.14576218  0.17487952
  0.10780856  0.03475079  0.00044554 -0.08190459]",[1],-1,1.0047620288844827,-1.0047620288844827
239,enable,"[-0.16826788  0.09470756 -0.00337281  0.1715251  -0.12644617  0.10607902
  0.00703952 -0.01457922 -0.12137158  0.06105916  0.00190306  0.10577448
 -0.15753314 -0.09463769  0.0291099   0.03648576 -0.0387737  -0.0992489
 -0.07301689  0.09799053 -0.09249415  0.02618972 -0.1698776  -0.10060401
  0.00950605  0.09834215  0.16994257  0.04677791  0.00925812 -0.06050875
  0.01747808  0.03738408 -0.01231926  0.155135    0.0374386  -0.02216898
  0.16574378 -0.00799535 -0.04619341  0.13237195 -0.12276705  0.0691492
  0.08110824 -0.08704679  0.12666735 -0.06794848  0.12421878 -0.10776148
  0.05262298 -0.12585382  0.11804895  0.15765963 -0.14449781  0.01576923
 -0.04859248  0.11942431 -0.11729132  0.01158449 -0.13602063  0.01330859
 -0.01074557 -0.10189115 -0.00400348  0.0623584   0.04848185 -0.14818347
  0.13994086 -0.07212221 -0.11212047  0.05985197  0.05887007 -0.07212432
  0.11373297  0.06056748  0.10633712  0.10954092  0.12985834  0.15109217
 -0.15867952  0.10046777 -0.13419843 -0.14096881 -0.06337335  0.0202958
 -0.17870247 -0.09070242  0.15633163 -0.09722093  0.11751977  0.1476346
 -0.04509923  0.11710443 -0.09160098 -0.1462569   0.05402496  0.10116748
 -0.01410938 -0.07263732  0.13142194 -0.00773167]",[0],1,1.0009198116775722,1.0009198116775722
240,actual,"[-0.0365711   0.05240033  0.04260883 -0.12461893  0.00573218 -0.02646926
  0.16623805 -0.00866244  0.09180111  0.08058668 -0.09110096  0.02587035
  0.01739388 -0.14764342  0.068105   -0.15760915 -0.02336972 -0.15317853
  0.04866395 -0.08927505  0.02435814  0.14236212  0.12320663  0.03712816
  0.12233087 -0.01345744  0.17190932  0.09217982  0.04081734  0.15485394
  0.06124047  0.13225348  0.06936174 -0.15118894  0.03804946  0.00311275
 -0.01084649 -0.03628162 -0.00899631  0.0750946  -0.15438251  0.08521639
  0.1423065   0.16317603  0.16720314 -0.06125975 -0.15404579  0.06536086
 -0.12584847  0.11651134 -0.08573247  0.14026909 -0.15018526 -0.05032137
 -0.06098089 -0.06705143 -0.11916751  0.08059618  0.0275582   0.13262053
  0.05277814 -0.07171763  0.03909103 -0.03805134 -0.06540609  0.13293192
  0.03226253 -0.02829242 -0.17348577 -0.09191684  0.15683973  0.06801716
 -0.10994317 -0.02994263 -0.08937626 -0.14772646 -0.01385119 -0.16785856
 -0.00978974  0.10597023 -0.11072049  0.04305759 -0.00926445 -0.0274183
  0.09848167  0.02340575 -0.13280557  0.09752992  0.14146411  0.02730189
  0.03338768  0.14706112  0.13991015 -0.13387348 -0.17107533  0.16735749
  0.11092753 -0.05039765  0.07170963  0.06705607]",[1],-1,1.0124165179092603,-1.0124165179092603
241,already,"[-0.16589905  0.0396732  -0.03051559 -0.13706899 -0.03363017  0.00114076
  0.16510431 -0.02260799  0.06829397 -0.11667813  0.09721383 -0.13488474
  0.08355878  0.02480994  0.14841008 -0.05940086 -0.04450505  0.00547933
 -0.0043348   0.04579807  0.07366066  0.07458427 -0.06181916 -0.09553839
 -0.09921209 -0.0068124  -0.09771517 -0.10705054  0.02113576  0.10300265
  0.04702238  0.15598641 -0.14007202  0.14821449 -0.07727607 -0.02899954
 -0.14656803 -0.15067214 -0.06947824  0.05635271  0.14345759 -0.01955911
  0.00752892 -0.15960883  0.08833729 -0.01129828 -0.05502488  0.10625935
  0.04334455 -0.12375616  0.07201631  0.16213694 -0.02550372  0.05933203
 -0.14445251 -0.07243838  0.15761183 -0.1268172  -0.13138779 -0.15406111
 -0.03100239  0.07344741 -0.019493   -0.09470744 -0.1550986   0.00271052
  0.14052923 -0.11993227  0.01785554  0.14627334 -0.13178991 -0.15765156
  0.0193026  -0.03593765  0.0590741  -0.05043409  0.0426755  -0.13853039
  0.15449263  0.04906884 -0.09296407  0.13815948 -0.12538218 -0.08993818
 -0.00306148 -0.15096307 -0.10454687 -0.11917336 -0.15042058 -0.05966933
 -0.00188942  0.09795207  0.04803396  0.04177584 -0.1100716   0.05024053
  0.12582251  0.16048451  0.08420951  0.14487918]",[1],-1,1.0185291231193467,-1.0185291231193467
